Country/Region,Province/State,Latitude,Longitude,Confirmed,Recovered,Deaths,Date
Nepal,,28.3949,84.124,1,1,0,2/15/2020
Sri Lanka,,7.8731,80.7718,1,1,0,2/15/2020
Sweden,,63,16,1,0,0,2/15/2020
US,"Boston, MA",42.3601,-71.0589,1,0,0,2/15/2020
US,"Los Angeles, CA",34.0522,-118.2437,1,0,0,2/15/2020
US,"Madison, WI",43.0731,-89.4012,1,0,0,2/15/2020
US,"Orange, CA",33.7879,-117.8531,1,0,0,2/15/2020
US,"San Antonio, TX",29.4241,-98.4936,1,0,0,2/15/2020
US,"Seattle, WA",47.6062,-122.3321,1,1,0,2/15/2020
US,"Tempe, AZ",33.4255,-111.94,1,0,0,2/15/2020
China,Hubei,30.9756,112.2707,58182,6639,1696,2/16/2020
China,Guangdong,23.3417,113.4244,1316,465,2,2/16/2020
China,Henan,33.882,113.614,1231,440,13,2/16/2020
China,Zhejiang,29.1832,120.0934,1167,456,0,2/16/2020
China,Hunan,27.6104,111.7088,1004,464,3,2/16/2020
China,Anhui,31.8257,117.2264,962,255,6,2/16/2020
China,Jiangxi,27.614,115.7221,925,240,1,2/16/2020
China,Jiangsu,32.9711,119.455,617,218,0,2/16/2020
China,Chongqing,30.0572,107.874,551,207,5,2/16/2020
China,Shandong,36.3427,118.1498,537,173,2,2/16/2020
China,Sichuan,30.6171,102.7103,481,131,3,2/16/2020
China,Heilongjiang,47.862,127.7615,445,79,11,2/16/2020
China,Beijing,40.1824,116.4142,380,108,4,2/16/2020
Others,Diamond Princess cruise ship,35.4437,139.638,355,0,0,2/16/2020
China,Shanghai,31.202,121.4491,328,140,1,2/16/2020
China,Hebei,38.0428,114.5149,300,105,3,2/16/2020
China,Fujian,26.0789,117.9874,287,82,0,2/16/2020
China,Guangxi,23.8298,108.7881,237,49,2,2/16/2020
China,Shaanxi,35.1917,108.8701,236,71,0,2/16/2020
China,Yunnan,24.974,101.487,171,42,0,2/16/2020
China,Hainan,19.1959,109.7453,162,52,4,2/16/2020
China,Guizhou,26.8154,106.8748,144,46,1,2/16/2020
China,Shanxi,37.5777,112.2922,129,50,0,2/16/2020
China,Tianjin,39.3054,117.323,124,45,3,2/16/2020
China,Liaoning,41.2956,122.6085,121,40,1,2/16/2020
China,Gansu,36.0611,103.8343,90,54,2,2/16/2020
China,Jilin,43.6661,126.1923,89,30,1,2/16/2020
Singapore,,1.2833,103.8333,75,18,0,2/16/2020
China,Xinjiang,41.1129,85.2401,71,12,1,2/16/2020
China,Inner Mongolia,44.0935,113.9448,70,8,0,2/16/2020
China,Ningxia,37.2692,106.1655,70,33,0,2/16/2020
Japan,,36,138,59,12,1,2/16/2020
Hong Kong,Hong Kong,22.3,114.2,57,2,1,2/16/2020
Thailand,,15.87,100.9925,34,14,0,2/16/2020
South Korea,,36,128,29,9,0,2/16/2020
Malaysia,,2.5,112.5,22,7,0,2/16/2020
Taiwan,Taiwan,23.7,121,20,2,1,2/16/2020
China,Qinghai,35.7452,95.9956,18,13,0,2/16/2020
Germany,,51,9,16,1,0,2/16/2020
Vietnam,,16,108,16,7,0,2/16/2020
France,,17.9,-53,12,4,1,2/16/2020
Macau,Macau,22.1667,113.55,10,5,0,2/16/2020
United Kingdom,,55,-3,9,8,0,2/16/2020
United Arab Emirates,,23.4241,53.8478,9,4,0,2/16/2020
Australia,Queensland,-28.0167,153.4,5,0,0,2/16/2020
Australia,New South Wales,-33.8688,151.2093,4,4,0,2/16/2020
Australia,Victoria,-37.8136,144.9631,4,4,0,2/16/2020
Canada,British Columbia,53.7267,-127.6476,4,0,0,2/16/2020
India,,21,78,3,3,0,2/16/2020
Italy,,43,12,3,0,0,2/16/2020
Philippines,,12.8797,121.774,3,1,1,2/16/2020
Australia,South Australia,-34.9285,138.6007,2,0,0,2/16/2020
Canada,"Toronto, ON",43.6532,-79.3832,2,0,0,2/16/2020
Russia,,60,90,2,2,0,2/16/2020
Spain,,40,-4,2,2,0,2/16/2020
US,"Chicago, IL",41.8781,-87.6298,2,2,0,2/16/2020
US,"San Benito, CA",36.5761,-120.9876,2,0,0,2/16/2020
US,"San Diego County, CA",32.7157,-117.1611,2,0,0,2/16/2020
US,"Santa Clara, CA",37.3541,-121.9552,2,0,0,2/16/2020
Belgium,,50.8333,4,1,0,0,2/16/2020
Cambodia,,12.05785,104.95385,1,1,0,2/16/2020
Canada,"London, ON",42.9849,-81.2453,1,1,0,2/16/2020
Egypt,,26,30,1,0,0,2/16/2020
Finland,,64,26,1,1,0,2/16/2020
China,Tibet,31.6927,88.0924,1,1,0,2/16/2020
Nepal,,28.3949,84.124,1,1,0,2/16/2020
Sri Lanka,,7.8731,80.7718,1,1,0,2/16/2020
Sweden,,63,16,1,0,0,2/16/2020
US,"Boston, MA",42.3601,-71.0589,1,0,0,2/16/2020
US,"Los Angeles, CA",34.0522,-118.2437,1,0,0,2/16/2020
US,"Madison, WI",43.0731,-89.4012,1,0,0,2/16/2020
US,"Orange, CA",33.7879,-117.8531,1,0,0,2/16/2020
US,"San Antonio, TX",29.4241,-98.4936,1,0,0,2/16/2020
US,"Seattle, WA",47.6062,-122.3321,1,1,0,2/16/2020
US,"Tempe, AZ",33.4255,-111.94,1,0,0,2/16/2020
China,Hubei,30.9756,112.2707,59989,7862,1789,2/17/2020
China,Guangdong,23.3417,113.4244,1322,524,4,2/17/2020
China,Henan,33.882,113.614,1246,509,16,2/17/2020
China,Zhejiang,29.1832,120.0934,1171,507,0,2/17/2020
China,Hunan,27.6104,111.7088,1006,498,3,2/17/2020
China,Anhui,31.8257,117.2264,973,280,6,2/17/2020
China,Jiangxi,27.614,115.7221,930,275,1,2/17/2020
China,Jiangsu,32.9711,119.455,626,258,0,2/17/2020
China,Chongqing,30.0572,107.874,553,225,5,2/17/2020
China,Shandong,36.3427,118.1498,541,191,2,2/17/2020
China,Sichuan,30.6171,102.7103,495,156,3,2/17/2020
China,Heilongjiang,47.862,127.7615,457,85,11,2/17/2020
Others,Diamond Princess cruise ship,35.4437,139.638,454,0,0,2/17/2020
China,Beijing,40.1824,116.4142,381,114,4,2/17/2020
China,Shanghai,31.202,121.4491,333,161,1,2/17/2020
China,Hebei,38.0428,114.5149,301,122,3,2/17/2020
China,Fujian,26.0789,117.9874,290,90,0,2/17/2020
China,Shaanxi,35.1917,108.8701,240,79,0,2/17/2020
China,Guangxi,23.8298,108.7881,238,53,2,2/17/2020
China,Yunnan,24.974,101.487,171,47,0,2/17/2020
China,Hainan,19.1959,109.7453,163,59,4,2/17/2020
China,Guizhou,26.8154,106.8748,146,57,1,2/17/2020
China,Shanxi,37.5777,112.2922,130,53,0,2/17/2020
China,Tianjin,39.3054,117.323,125,46,3,2/17/2020
China,Liaoning,41.2956,122.6085,121,43,1,2/17/2020
China,Gansu,36.0611,103.8343,91,58,2,2/17/2020
China,Jilin,43.6661,126.1923,89,34,1,2/17/2020
Singapore,,1.2833,103.8333,77,24,0,2/17/2020
China,Xinjiang,41.1129,85.2401,75,12,1,2/17/2020
China,Inner Mongolia,44.0935,113.9448,72,8,0,2/17/2020
China,Ningxia,37.2692,106.1655,70,35,0,2/17/2020
Japan,,36,138,66,12,1,2/17/2020
Hong Kong,Hong Kong,22.3,114.2,60,2,1,2/17/2020
Thailand,,15.87,100.9925,35,15,0,2/17/2020
South Korea,,36,128,30,10,0,2/17/2020
Malaysia,,2.5,112.5,22,7,0,2/17/2020
Taiwan,Taiwan,23.7,121,22,2,1,2/17/2020
China,Qinghai,35.7452,95.9956,18,13,0,2/17/2020
Germany,,51,9,16,1,0,2/17/2020
Vietnam,,16,108,16,7,0,2/17/2020
France,,17.9,-53,12,4,1,2/17/2020
Macau,Macau,22.1667,113.55,10,5,0,2/17/2020
United Kingdom,,55,-3,9,8,0,2/17/2020
United Arab Emirates,,23.4241,53.8478,9,4,0,2/17/2020
Australia,Queensland,-28.0167,153.4,5,0,0,2/17/2020
Canada,British Columbia,53.7267,-127.6476,5,0,0,2/17/2020
Australia,New South Wales,-33.8688,151.2093,4,4,0,2/17/2020
Australia,Victoria,-37.8136,144.9631,4,4,0,2/17/2020
India,,21,78,3,3,0,2/17/2020
Italy,,43,12,3,0,0,2/17/2020
Philippines,,12.8797,121.774,3,1,1,2/17/2020
Australia,South Australia,-34.9285,138.6007,2,2,0,2/17/2020
Canada,"Toronto, ON",43.6532,-79.3832,2,0,0,2/17/2020
Russia,,60,90,2,2,0,2/17/2020
Spain,,40,-4,2,2,0,2/17/2020
US,"Chicago, IL",41.8781,-87.6298,2,2,0,2/17/2020
US,"San Benito, CA",36.5761,-120.9876,2,0,0,2/17/2020
US,"San Diego County, CA",32.7157,-117.1611,2,0,0,2/17/2020
US,"Santa Clara, CA",37.3541,-121.9552,2,0,0,2/17/2020
Belgium,,50.8333,4,1,1,0,2/17/2020
Cambodia,,12.05785,104.95385,1,1,0,2/17/2020
Canada,"London, ON",42.9849,-81.2453,1,1,0,2/17/2020
Egypt,,26,30,1,0,0,2/17/2020
Finland,,64,26,1,1,0,2/17/2020
China,Tibet,31.6927,88.0924,1,1,0,2/17/2020
Nepal,,28.3949,84.124,1,1,0,2/17/2020
Sri Lanka,,7.8731,80.7718,1,1,0,2/17/2020
Sweden,,63,16,1,0,0,2/17/2020
US,"Boston, MA",42.3601,-71.0589,1,0,0,2/17/2020
US,"Los Angeles, CA",34.0522,-118.2437,1,0,0,2/17/2020
US,"Madison, WI",43.0731,-89.4012,1,0,0,2/17/2020
US,"Orange, CA",33.7879,-117.8531,1,0,0,2/17/2020
US,"San Antonio, TX",29.4241,-98.4936,1,0,0,2/17/2020
US,"Seattle, WA",47.6062,-122.3321,1,1,0,2/17/2020
US,"Tempe, AZ",33.4255,-111.94,1,0,0,2/17/2020
China,Hubei,30.9756,112.2707,61682,9128,1921,2/18/2020
China,Guangdong,23.3417,113.4244,1328,565,4,2/18/2020
China,Henan,33.882,113.614,1257,522,19,2/18/2020
China,Zhejiang,29.1832,120.0934,1172,535,0,2/18/2020
China,Hunan,27.6104,111.7088,1007,527,4,2/18/2020
China,Anhui,31.8257,117.2264,982,361,6,2/18/2020
China,Jiangxi,27.614,115.7221,933,310,1,2/18/2020
China,Jiangsu,32.9711,119.455,629,280,0,2/18/2020
China,Chongqing,30.0572,107.874,555,254,5,2/18/2020
China,Shandong,36.3427,118.1498,543,211,3,2/18/2020
Others,Diamond Princess cruise ship,35.4437,139.638,542,0,0,2/18/2020
China,Sichuan,30.6171,102.7103,508,169,3,2/18/2020
China,Heilongjiang,47.862,127.7615,464,111,11,2/18/2020
China,Beijing,40.1824,116.4142,387,122,4,2/18/2020
China,Shanghai,31.202,121.4491,333,177,1,2/18/2020
China,Hebei,38.0428,114.5149,306,136,4,2/18/2020
China,Fujian,26.0789,117.9874,292,93,0,2/18/2020
China,Guangxi,23.8298,108.7881,242,69,2,2/18/2020
China,Shaanxi,35.1917,108.8701,240,89,0,2/18/2020
China,Yunnan,24.974,101.487,172,57,0,2/18/2020
China,Hainan,19.1959,109.7453,163,79,4,2/18/2020
China,Guizhou,26.8154,106.8748,146,66,2,2/18/2020
China,Shanxi,37.5777,112.2922,131,61,0,2/18/2020
China,Tianjin,39.3054,117.323,128,48,3,2/18/2020
China,Liaoning,41.2956,122.6085,121,53,1,2/18/2020
China,Gansu,36.0611,103.8343,91,62,2,2/18/2020
China,Jilin,43.6661,126.1923,89,36,1,2/18/2020
Singapore,,1.2833,103.8333,81,29,0,2/18/2020
China,Xinjiang,41.1129,85.2401,76,12,1,2/18/2020
Japan,,36,138,74,13,1,2/18/2020
China,Inner Mongolia,44.0935,113.9448,73,8,0,2/18/2020
China,Ningxia,37.2692,106.1655,70,42,0,2/18/2020
Hong Kong,Hong Kong,22.3,114.2,62,2,1,2/18/2020
Thailand,,15.87,100.9925,35,15,0,2/18/2020
South Korea,,36,128,31,12,0,2/18/2020
Malaysia,,2.5,112.5,22,13,0,2/18/2020
Taiwan,Taiwan,23.7,121,22,2,1,2/18/2020
China,Qinghai,35.7452,95.9956,18,15,0,2/18/2020
Germany,,51,9,16,12,0,2/18/2020
Vietnam,,16,108,16,7,0,2/18/2020
France,,17.9,-53,12,4,1,2/18/2020
Macau,Macau,22.1667,113.55,10,5,0,2/18/2020
United Kingdom,,55,-3,9,8,0,2/18/2020
United Arab Emirates,,23.4241,53.8478,9,4,0,2/18/2020
Australia,Queensland,-28.0167,153.4,5,0,0,2/18/2020
Canada,British Columbia,53.7267,-127.6476,5,0,0,2/18/2020
Australia,New South Wales,-33.8688,151.2093,4,4,0,2/18/2020
Australia,Victoria,-37.8136,144.9631,4,4,0,2/18/2020
India,,21,78,3,3,0,2/18/2020
Italy,,43,12,3,0,0,2/18/2020
Philippines,,12.8797,121.774,3,1,1,2/18/2020
Australia,South Australia,-34.9285,138.6007,2,2,0,2/18/2020
Canada,"Toronto, ON",43.6532,-79.3832,2,0,0,2/18/2020
Russia,,60,90,2,2,0,2/18/2020
Spain,,40,-4,2,2,0,2/18/2020
US,"Chicago, IL",41.8781,-87.6298,2,2,0,2/18/2020
US,"San Benito, CA",36.5761,-120.9876,2,0,0,2/18/2020
US,"San Diego County, CA",32.7157,-117.1611,2,0,0,2/18/2020
US,"Santa Clara, CA",37.3541,-121.9552,2,0,0,2/18/2020
Belgium,,50.8333,4,1,1,0,2/18/2020
Cambodia,,12.05785,104.95385,1,1,0,2/18/2020
Canada,"London, ON",42.9849,-81.2453,1,1,0,2/18/2020
Egypt,,26,30,1,0,0,2/18/2020
Finland,,64,26,1,1,0,2/18/2020
China,Tibet,31.6927,88.0924,1,1,0,2/18/2020
Nepal,,28.3949,84.124,1,1,0,2/18/2020
Sri Lanka,,7.8731,80.7718,1,1,0,2/18/2020
Sweden,,63,16,1,0,0,2/18/2020
US,"Boston, MA",42.3601,-71.0589,1,0,0,2/18/2020
US,"Los Angeles, CA",34.0522,-118.2437,1,0,0,2/18/2020
US,"Madison, WI",43.0731,-89.4012,1,0,0,2/18/2020
US,"Orange, CA",33.7879,-117.8531,1,0,0,2/18/2020
US,"San Antonio, TX",29.4241,-98.4936,1,0,0,2/18/2020
US,"Seattle, WA",47.6062,-122.3321,1,1,0,2/18/2020
US,"Tempe, AZ",33.4255,-111.94,1,0,0,2/18/2020
China,Hubei,30.9756,112.2707,62031,10337,2029,2/19/2020
China,Guangdong,23.3417,113.4244,1331,606,5,2/19/2020
China,Henan,33.882,113.614,1262,573,19,2/19/2020
China,Zhejiang,29.1832,120.0934,1174,604,0,2/19/2020
China,Hunan,27.6104,111.7088,1008,561,4,2/19/2020
China,Anhui,31.8257,117.2264,986,413,6,2/19/2020
China,Jiangxi,27.614,115.7221,934,362,1,2/19/2020
China,Jiangsu,32.9711,119.455,631,318,0,2/19/2020
Others,Diamond Princess cruise ship,35.4437,139.638,621,1,0,2/19/2020
China,Chongqing,30.0572,107.874,560,274,5,2/19/2020
China,Shandong,36.3427,118.1498,544,231,3,2/19/2020
China,Sichuan,30.6171,102.7103,514,188,3,2/19/2020
China,Heilongjiang,47.862,127.7615,470,120,12,2/19/2020
China,Beijing,40.1824,116.4142,393,145,4,2/19/2020
China,Shanghai,31.202,121.4491,333,186,2,2/19/2020
China,Hebei,38.0428,114.5149,306,152,4,2/19/2020
China,Fujian,26.0789,117.9874,293,112,0,2/19/2020
China,Guangxi,23.8298,108.7881,244,86,2,2/19/2020
China,Shaanxi,35.1917,108.8701,242,102,0,2/19/2020
China,Yunnan,24.974,101.487,172,60,1,2/19/2020
China,Hainan,19.1959,109.7453,168,84,4,2/19/2020
China,Guizhou,26.8154,106.8748,146,70,2,2/19/2020
China,Shanxi,37.5777,112.2922,131,68,0,2/19/2020
China,Tianjin,39.3054,117.323,130,54,3,2/19/2020
China,Liaoning,41.2956,122.6085,121,55,1,2/19/2020
China,Gansu,36.0611,103.8343,91,65,2,2/19/2020
China,Jilin,43.6661,126.1923,90,37,1,2/19/2020
Japan,,36,138,84,18,1,2/19/2020
Singapore,,1.2833,103.8333,84,34,0,2/19/2020
China,Xinjiang,41.1129,85.2401,76,20,1,2/19/2020
China,Inner Mongolia,44.0935,113.9448,75,10,0,2/19/2020
China,Ningxia,37.2692,106.1655,71,42,0,2/19/2020
Hong Kong,Hong Kong,22.3,114.2,63,5,2,2/19/2020
Thailand,,15.87,100.9925,35,15,0,2/19/2020
South Korea,,36,128,31,12,0,2/19/2020
Taiwan,Taiwan,23.7,121,23,2,1,2/19/2020
Malaysia,,2.5,112.5,22,15,0,2/19/2020
China,Qinghai,35.7452,95.9956,18,16,0,2/19/2020
Germany,,51,9,16,12,0,2/19/2020
Vietnam,,16,108,16,7,0,2/19/2020
France,,17.9,-53,12,4,1,2/19/2020
Macau,Macau,22.1667,113.55,10,5,0,2/19/2020
United Kingdom,,55,-3,9,8,0,2/19/2020
United Arab Emirates,,23.4241,53.8478,9,4,0,2/19/2020
Australia,Queensland,-28.0167,153.4,5,0,0,2/19/2020
Canada,British Columbia,53.7267,-127.6476,5,0,0,2/19/2020
Australia,New South Wales,-33.8688,151.2093,4,4,0,2/19/2020
Australia,Victoria,-37.8136,144.9631,4,4,0,2/19/2020
India,,21,78,3,3,0,2/19/2020
Italy,,43,12,3,0,0,2/19/2020
Philippines,,12.8797,121.774,3,1,1,2/19/2020
Australia,South Australia,-34.9285,138.6007,2,2,0,2/19/2020
Canada,"Toronto, ON",43.6532,-79.3832,2,0,0,2/19/2020
Iran,,32,53,2,0,2,2/19/2020
Russia,,60,90,2,2,0,2/19/2020
Spain,,40,-4,2,2,0,2/19/2020
US,"Chicago, IL",41.8781,-87.6298,2,2,0,2/19/2020
US,"San Benito, CA",36.5761,-120.9876,2,0,0,2/19/2020
US,"San Diego County, CA",32.7157,-117.1611,2,0,0,2/19/2020
US,"Santa Clara, CA",37.3541,-121.9552,2,0,0,2/19/2020
Belgium,,50.8333,4,1,1,0,2/19/2020
Cambodia,,12.05785,104.95385,1,1,0,2/19/2020
Canada,"London, ON",42.9849,-81.2453,1,1,0,2/19/2020
Egypt,,26,30,1,0,0,2/19/2020
Finland,,64,26,1,1,0,2/19/2020
China,Tibet,31.6927,88.0924,1,1,0,2/19/2020
Nepal,,28.3949,84.124,1,1,0,2/19/2020
Sri Lanka,,7.8731,80.7718,1,1,0,2/19/2020
Sweden,,63,16,1,0,0,2/19/2020
US,"Boston, MA",42.3601,-71.0589,1,0,0,2/19/2020
US,"Los Angeles, CA",34.0522,-118.2437,1,0,0,2/19/2020
US,"Madison, WI",43.0731,-89.4012,1,0,0,2/19/2020
US,"Orange, CA",33.7879,-117.8531,1,0,0,2/19/2020
US,"San Antonio, TX",29.4241,-98.4936,1,0,0,2/19/2020
US,"Seattle, WA",47.6062,-122.3321,1,1,0,2/19/2020
US,"Tempe, AZ",33.4255,-111.94,1,0,0,2/19/2020
China,Hubei,30.9756,112.2707,62442,11788,2144,2/20/2020
China,Guangdong,23.3417,113.4244,1332,642,5,2/20/2020
China,Henan,33.882,113.614,1265,637,19,2/20/2020
China,Zhejiang,29.1832,120.0934,1175,633,1,2/20/2020
China,Hunan,27.6104,111.7088,1010,634,4,2/20/2020
China,Anhui,31.8257,117.2264,987,474,6,2/20/2020
China,Jiangxi,27.614,115.7221,934,433,1,2/20/2020
Others,Diamond Princess cruise ship,35.4437,139.638,634,1,2,2/20/2020
China,Jiangsu,32.9711,119.455,631,356,0,2/20/2020
China,Chongqing,30.0572,107.874,567,299,6,2/20/2020
China,Shandong,36.3427,118.1498,546,254,4,2/20/2020
China,Sichuan,30.6171,102.7103,520,217,3,2/20/2020
China,Heilongjiang,47.862,127.7615,476,136,12,2/20/2020
China,Beijing,40.1824,116.4142,395,153,4,2/20/2020
China,Shanghai,31.202,121.4491,334,199,2,2/20/2020
China,Hebei,38.0428,114.5149,307,169,5,2/20/2020
China,Fujian,26.0789,117.9874,293,126,1,2/20/2020
China,Guangxi,23.8298,108.7881,245,90,2,2/20/2020
China,Shaanxi,35.1917,108.8701,245,118,1,2/20/2020
China,Yunnan,24.974,101.487,174,79,2,2/20/2020
China,Hainan,19.1959,109.7453,168,86,4,2/20/2020
China,Guizhou,26.8154,106.8748,146,72,2,2/20/2020
China,Shanxi,37.5777,112.2922,132,76,0,2/20/2020
China,Tianjin,39.3054,117.323,131,59,3,2/20/2020
China,Liaoning,41.2956,122.6085,121,59,1,2/20/2020
South Korea,,36,128,104,16,1,2/20/2020
Japan,,36,138,94,18,1,2/20/2020
China,Gansu,36.0611,103.8343,91,71,2,2/20/2020
China,Jilin,43.6661,126.1923,91,43,1,2/20/2020
Singapore,,1.2833,103.8333,84,34,0,2/20/2020
China,Xinjiang,41.1129,85.2401,76,22,1,2/20/2020
China,Inner Mongolia,44.0935,113.9448,75,16,0,2/20/2020
China,Ningxia,37.2692,106.1655,71,44,0,2/20/2020
Hong Kong,Hong Kong,22.3,114.2,68,6,2,2/20/2020
Thailand,,15.87,100.9925,35,15,0,2/20/2020
Taiwan,Taiwan,23.7,121,24,2,1,2/20/2020
Malaysia,,2.5,112.5,22,15,0,2/20/2020
China,Qinghai,35.7452,95.9956,18,16,0,2/20/2020
Germany,,51,9,16,12,0,2/20/2020
Vietnam,,16,108,16,7,0,2/20/2020
France,,17.9,-53,12,4,1,2/20/2020
Macau,Macau,22.1667,113.55,10,6,0,2/20/2020
United Kingdom,,55,-3,9,8,0,2/20/2020
United Arab Emirates,,23.4241,53.8478,9,4,0,2/20/2020
Australia,Queensland,-28.0167,153.4,5,0,0,2/20/2020
Canada,British Columbia,53.7267,-127.6476,5,0,0,2/20/2020
Iran,,32,53,5,0,2,2/20/2020
Australia,New South Wales,-33.8688,151.2093,4,4,0,2/20/2020
Australia,Victoria,-37.8136,144.9631,4,4,0,2/20/2020
India,,21,78,3,3,0,2/20/2020
Italy,,43,12,3,0,0,2/20/2020
Philippines,,12.8797,121.774,3,1,1,2/20/2020
Australia,South Australia,-34.9285,138.6007,2,2,0,2/20/2020
Canada,"Toronto, ON",43.6532,-79.3832,2,0,0,2/20/2020
Russia,,60,90,2,2,0,2/20/2020
Spain,,40,-4,2,2,0,2/20/2020
US,"Chicago, IL",41.8781,-87.6298,2,2,0,2/20/2020
US,"San Benito, CA",36.5761,-120.9876,2,0,0,2/20/2020
US,"San Diego County, CA",32.7157,-117.1611,2,0,0,2/20/2020
US,"Santa Clara, CA",37.3541,-121.9552,2,0,0,2/20/2020
Belgium,,50.8333,4,1,1,0,2/20/2020
Cambodia,,12.05785,104.95385,1,1,0,2/20/2020
Canada,"London, ON",42.9849,-81.2453,1,1,0,2/20/2020
Egypt,,26,30,1,0,0,2/20/2020
Finland,,64,26,1,1,0,2/20/2020
China,Tibet,31.6927,88.0924,1,1,0,2/20/2020
Nepal,,28.3949,84.124,1,1,0,2/20/2020
Sri Lanka,,7.8731,80.7718,1,1,0,2/20/2020
Sweden,,63,16,1,0,0,2/20/2020
US,"Boston, MA",42.3601,-71.0589,1,0,0,2/20/2020
US,"Los Angeles, CA",34.0522,-118.2437,1,0,0,2/20/2020
US,"Madison, WI",43.0731,-89.4012,1,0,0,2/20/2020
US,"Orange, CA",33.7879,-117.8531,1,0,0,2/20/2020
US,"San Antonio, TX",29.4241,-98.4936,1,0,0,2/20/2020
US,"Seattle, WA",47.6062,-122.3321,1,1,0,2/20/2020
US,"Tempe, AZ",33.4255,-111.94,1,0,0,2/20/2020
China,Hubei,30.9756,112.2707,62662,11881,2144,2/21/2020
China,Guangdong,23.3417,113.4244,1333,690,5,2/21/2020
China,Henan,33.882,113.614,1267,736,19,2/21/2020
China,Zhejiang,29.1832,120.0934,1203,679,1,2/21/2020
China,Hunan,27.6104,111.7088,1011,661,4,2/21/2020
China,Anhui,31.8257,117.2264,988,539,6,2/21/2020
China,Jiangxi,27.614,115.7221,934,489,1,2/21/2020
China,Shandong,36.3427,118.1498,749,281,4,2/21/2020
Others,Diamond Princess cruise ship,35.4437,139.638,634,1,2,2/21/2020
China,Jiangsu,32.9711,119.455,631,373,0,2/21/2020
China,Chongqing,30.0572,107.874,572,316,6,2/21/2020
China,Sichuan,30.6171,102.7103,525,231,3,2/21/2020
China,Heilongjiang,47.862,127.7615,479,175,12,2/21/2020
China,Beijing,40.1824,116.4142,396,169,4,2/21/2020
China,Shanghai,31.202,121.4491,334,211,2,2/21/2020
China,Hebei,38.0428,114.5149,308,184,5,2/21/2020
China,Fujian,26.0789,117.9874,293,149,1,2/21/2020
China,Guangxi,23.8298,108.7881,246,97,2,2/21/2020
China,Shaanxi,35.1917,108.8701,245,134,1,2/21/2020
South Korea,,36,128,204,16,2,2/21/2020
China,Yunnan,24.974,101.487,174,96,2,2/21/2020
China,Hainan,19.1959,109.7453,168,95,4,2/21/2020
China,Guizhou,26.8154,106.8748,146,77,2,2/21/2020
China,Shanxi,37.5777,112.2922,132,78,0,2/21/2020
China,Tianjin,39.3054,117.323,132,62,3,2/21/2020
China,Liaoning,41.2956,122.6085,121,61,1,2/21/2020
Japan,,36,138,105,22,1,2/21/2020
China,Gansu,36.0611,103.8343,91,76,2,2/21/2020
China,Jilin,43.6661,126.1923,91,45,1,2/21/2020
Singapore,,1.2833,103.8333,85,37,0,2/21/2020
China,Xinjiang,41.1129,85.2401,76,24,1,2/21/2020
China,Inner Mongolia,44.0935,113.9448,75,17,0,2/21/2020
China,Ningxia,37.2692,106.1655,71,48,0,2/21/2020
Hong Kong,Hong Kong,22.3,114.2,68,5,2,2/21/2020
Thailand,,15.87,100.9925,35,17,0,2/21/2020
Taiwan,Taiwan,23.7,121,26,2,1,2/21/2020
Malaysia,,2.5,112.5,22,15,0,2/21/2020
Italy,,43,12,20,0,1,2/21/2020
Iran,,32,53,18,0,4,2/21/2020
China,Qinghai,35.7452,95.9956,18,18,0,2/21/2020
Germany,,51,9,16,14,0,2/21/2020
Vietnam,,16,108,16,14,0,2/21/2020
France,,17.9,-53,12,4,1,2/21/2020
US,"Ashland, NE",38.578,-96.1951,11,0,0,2/21/2020
Macau,Macau,22.1667,113.55,10,6,0,2/21/2020
United Kingdom,,55,-3,9,8,0,2/21/2020
United Arab Emirates,,23.4241,53.8478,9,4,0,2/21/2020
Canada,British Columbia,53.7267,-127.6476,6,0,0,2/21/2020
Australia,Queensland,-28.0167,153.4,5,1,0,2/21/2020
US,"Travis, CA",38.578,-96.1951,5,0,0,2/21/2020
Australia,From Diamond Princess,35.4437,139.638,4,0,0,2/21/2020
Australia,New South Wales,-33.8688,151.2093,4,4,0,2/21/2020
Australia,Victoria,-37.8136,144.9631,4,4,0,2/21/2020
India,,21,78,3,3,0,2/21/2020
Philippines,,12.8797,121.774,3,1,1,2/21/2020
Australia,South Australia,-34.9285,138.6007,2,2,0,2/21/2020
Canada,"Toronto, ON",43.6532,-79.3832,2,2,0,2/21/2020
Russia,,60,90,2,2,0,2/21/2020
Spain,,40,-4,2,2,0,2/21/2020
US,"Chicago, IL",41.8781,-87.6298,2,2,0,2/21/2020
US,"Lackland, TX",38.578,-96.1951,2,0,0,2/21/2020
US,"San Benito, CA",36.5761,-120.9876,2,0,0,2/21/2020
US,"San Diego County, CA",32.7157,-117.1611,2,1,0,2/21/2020
US,"Santa Clara, CA",37.3541,-121.9552,2,1,0,2/21/2020
Belgium,,50.8333,4,1,1,0,2/21/2020
Cambodia,,12.05785,104.95385,1,1,0,2/21/2020
Canada,"London, ON",42.9849,-81.2453,1,1,0,2/21/2020
Egypt,,26,30,1,0,0,2/21/2020
Finland,,64,26,1,1,0,2/21/2020
Israel,From Diamond Princess,35.4437,139.638,1,0,0,2/21/2020
Lebanon,None,33.8547,35.8623,1,0,0,2/21/2020
China,Tibet,31.6927,88.0924,1,1,0,2/21/2020
Nepal,,28.3949,84.124,1,1,0,2/21/2020
Sri Lanka,,7.8731,80.7718,1,1,0,2/21/2020
